ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET000449,CUST011074,KYC Verification Delay,2024-12-19,9
TICKET000450,CUST054366,Delayed Refund,2024-07-24,3
TICKET000451,CUST065732,Poor Customer Service,2024-10-04,9
TICKET000452,CUST085864,KYC Verification Delay,2024-11-15,8
TICKET000453,CUST021603,Account Locked,2024-06-13,2
TICKET000454,CUST076166,Loan Application Rejected,2024-07-22,4
TICKET000455,CUST039520,Poor Customer Service,2024-12-17,0
TICKET000456,CUST052424,Unauthorized Transaction,2024-11-04,5
TICKET000457,CUST007883,Poor Customer Service,2024-06-21,0
TICKET000458,CUST094381,Loan Application Rejected,2025-04-18,4
TICKET000459,CUST084795,Card Not Working,2025-04-15,1
TICKET000460,CUST094501,Poor Customer Service,2024-09-25,4
TICKET000461,CUST000034,Unauthorized Transaction,2024-11-15,8
TICKET000462,CUST054985,Incorrect Charges,2024-10-02,1
TICKET000463,CUST086019,ATM Withdrawal Failed,2024-11-06,7
TICKET000464,CUST020639,Account Locked,2025-03-04,9
TICKET000465,CUST037368,Unauthorized Transaction,2024-09-21,5
TICKET000466,CUST039018,Poor Customer Service,2024-05-20,1
TICKET000467,CUST056501,Poor Customer Service,2024-11-22,7
TICKET000468,CUST066143,Card Not Working,2024-07-02,5
TICKET000469,CUST056583,Mobile App Issues,2024-12-28,5
TICKET000470,CUST059751,Incorrect Charges,2024-06-03,10
TICKET000471,CUST037307,Delayed Refund,2024-05-07,10
TICKET000472,CUST013907,Loan Application Rejected,2024-08-22,8
TICKET000473,CUST061080,KYC Verification Delay,2024-09-27,5
TICKET000474,CUST019494,Card Not Working,2025-01-28,1
TICKET000475,CUST009916,Account Locked,2025-03-27,0
TICKET000476,CUST069266,Delayed Refund,2024-05-02,10
TICKET000477,CUST042458,ATM Withdrawal Failed,2024-09-09,3
TICKET000478,CUST095609,Mobile App Issues,2024-11-10,6
TICKET000479,CUST006152,KYC Verification Delay,2024-06-29,9
TICKET000480,CUST087527,Poor Customer Service,2024-11-04,9
TICKET000481,CUST024039,Loan Application Rejected,2024-09-07,9
TICKET000482,CUST011299,Card Not Working,2025-02-14,4
TICKET000483,CUST039995,Loan Application Rejected,2024-05-18,9
TICKET000484,CUST083611,Loan Application Rejected,2024-05-08,7
TICKET000485,CUST018097,Account Locked,2024-05-24,2
TICKET000486,CUST053435,Poor Customer Service,2025-01-24,4
TICKET000487,CUST032448,KYC Verification Delay,2025-01-25,1
TICKET000488,CUST086455,ATM Withdrawal Failed,2024-12-13,9
TICKET000489,CUST096397,KYC Verification Delay,2025-04-10,2
TICKET000490,CUST047409,ATM Withdrawal Failed,2024-11-14,2
TICKET000491,CUST008266,ATM Withdrawal Failed,2024-12-06,2
TICKET000492,CUST036819,Poor Customer Service,2025-01-04,1
TICKET000493,CUST038307,Delayed Refund,2024-05-09,10
TICKET000494,CUST013529,Incorrect Charges,2024-05-17,10
TICKET000495,CUST059595,Loan Application Rejected,2024-10-18,5
TICKET000496,CUST034281,Delayed Refund,2024-10-05,1
TICKET000497,CUST083247,KYC Verification Delay,2024-12-30,3
TICKET000498,CUST072984,Account Locked,2025-03-31,10
TICKET000499,CUST066038,KYC Verification Delay,2024-12-18,8
TICKET000500,CUST013639,Account Locked,2024-06-06,9
TICKET000501,CUST044087,Incorrect Charges,2024-05-12,10
TICKET000502,CUST099231,Account Locked,2024-09-09,7
TICKET000503,CUST054011,Poor Customer Service,2025-03-05,0
TICKET000504,CUST045530,Unauthorized Transaction,2024-07-15,5
TICKET000505,CUST013520,Poor Customer Service,2024-09-29,4
TICKET000506,CUST097736,Mobile App Issues,2024-04-24,8
TICKET000507,CUST030102,Delayed Refund,2024-11-28,9
TICKET000508,CUST000982,ATM Withdrawal Failed,2025-02-08,0
TICKET000509,CUST066761,Loan Application Rejected,2024-12-18,4
TICKET000510,CUST034978,Unauthorized Transaction,2024-11-20,4
TICKET000511,CUST004352,Unauthorized Transaction,2024-05-01,1
TICKET000512,CUST077504,Poor Customer Service,2024-05-16,9
TICKET000513,CUST063885,Loan Application Rejected,2024-12-27,6
TICKET000514,CUST018508,Poor Customer Service,2025-01-08,10
TICKET000515,CUST052166,KYC Verification Delay,2025-01-10,0
TICKET000516,CUST070464,Incorrect Charges,2024-08-07,4
TICKET000517,CUST006176,Card Not Working,2025-03-11,8
TICKET000518,CUST077912,Account Locked,2024-06-02,1
TICKET000519,CUST079886,Mobile App Issues,2024-07-14,8
TICKET000520,CUST078429,Poor Customer Service,2025-01-14,8
TICKET000521,CUST068879,Unauthorized Transaction,2025-04-10,5
TICKET000522,CUST069532,Loan Application Rejected,2024-08-14,7
TICKET000523,CUST048799,Delayed Refund,2025-01-08,0
TICKET000524,CUST085970,Delayed Refund,2024-06-09,8
TICKET000525,CUST043989,ATM Withdrawal Failed,2024-06-11,5
TICKET000526,CUST050148,ATM Withdrawal Failed,2025-02-09,4
TICKET000527,CUST069886,Account Locked,2025-02-07,4
TICKET000528,CUST037815,Mobile App Issues,2025-03-20,9
TICKET000529,CUST045322,Loan Application Rejected,2024-09-06,6
TICKET000530,CUST023625,Unauthorized Transaction,2024-09-18,3
TICKET000531,CUST091116,ATM Withdrawal Failed,2024-11-02,5
TICKET000532,CUST046067,Delayed Refund,2024-12-17,9
TICKET000533,CUST086985,Mobile App Issues,2024-06-24,1
TICKET000534,CUST007452,Unauthorized Transaction,2024-04-28,8
TICKET000535,CUST061877,Mobile App Issues,2024-05-16,0
TICKET000536,CUST088360,KYC Verification Delay,2024-11-28,7
TICKET000537,CUST069637,Account Locked,2024-08-12,3
TICKET000538,CUST027608,Loan Application Rejected,2024-11-11,1
TICKET000539,CUST042893,Incorrect Charges,2025-01-09,0
TICKET000540,CUST047551,KYC Verification Delay,2024-12-22,1
TICKET000541,CUST096406,Unauthorized Transaction,2025-01-11,1
TICKET000542,CUST015234,Card Not Working,2024-05-28,0
TICKET000543,CUST033566,Account Locked,2025-04-20,5
TICKET000544,CUST034225,Poor Customer Service,2024-08-08,4
TICKET000545,CUST045586,Mobile App Issues,2024-08-21,3
TICKET000546,CUST020399,ATM Withdrawal Failed,2024-05-23,7
TICKET000547,CUST071751,KYC Verification Delay,2024-08-28,2
TICKET000548,CUST056158,Incorrect Charges,2024-11-22,1
TICKET000549,CUST056731,Loan Application Rejected,2024-09-09,9
TICKET000550,CUST017704,Poor Customer Service,2025-03-24,2
TICKET000551,CUST064299,Unauthorized Transaction,2024-05-06,10
TICKET000552,CUST089614,Card Not Working,2024-10-31,8
TICKET000553,CUST067740,KYC Verification Delay,2025-02-17,9
TICKET000554,CUST030048,Unauthorized Transaction,2024-06-10,4
TICKET000555,CUST017451,Account Locked,2024-09-01,5
TICKET000556,CUST041021,Loan Application Rejected,2025-04-17,9
TICKET000557,CUST075600,Card Not Working,2025-04-08,2
TICKET000558,CUST052095,Incorrect Charges,2025-03-27,9
TICKET000559,CUST061792,Account Locked,2024-09-11,5
TICKET000560,CUST096391,Card Not Working,2024-06-26,4
TICKET000561,CUST004984,Poor Customer Service,2025-04-18,3
TICKET000562,CUST071660,Card Not Working,2025-01-12,7
TICKET000563,CUST038166,Mobile App Issues,2025-03-27,9
TICKET000564,CUST016991,KYC Verification Delay,2025-02-06,4
TICKET000565,CUST003947,KYC Verification Delay,2024-06-08,4
TICKET000566,CUST055869,Unauthorized Transaction,2024-12-08,3
TICKET000567,CUST039635,Incorrect Charges,2024-12-12,2
TICKET000568,CUST047358,Delayed Refund,2024-11-22,5
TICKET000569,CUST065658,ATM Withdrawal Failed,2024-04-23,8
TICKET000570,CUST058419,Card Not Working,2025-01-11,2
TICKET000571,CUST015129,KYC Verification Delay,2024-06-26,5
TICKET000572,CUST026281,Incorrect Charges,2024-07-31,1
TICKET000573,CUST005058,ATM Withdrawal Failed,2024-07-22,0
TICKET000574,CUST034117,Card Not Working,2024-12-04,9
TICKET000575,CUST087292,Unauthorized Transaction,2024-11-07,3
TICKET000576,CUST004356,Card Not Working,2024-04-30,9
TICKET000577,CUST073627,Account Locked,2024-09-18,6
TICKET000578,CUST009050,Delayed Refund,2025-01-03,10
TICKET000579,CUST053066,Account Locked,2025-01-17,3
TICKET000580,CUST037054,Loan Application Rejected,2025-03-24,1
TICKET000581,CUST033011,Loan Application Rejected,2024-07-11,7
TICKET000582,CUST052234,Unauthorized Transaction,2025-03-31,9
TICKET000583,CUST040565,ATM Withdrawal Failed,2024-11-13,1
TICKET000584,CUST085851,Loan Application Rejected,2024-11-22,5
TICKET000585,CUST071682,Incorrect Charges,2025-01-21,0
TICKET000586,CUST090809,ATM Withdrawal Failed,2025-01-01,4
TICKET000587,CUST036162,Poor Customer Service,2025-02-18,10
TICKET000588,CUST087189,Mobile App Issues,2024-05-15,0
TICKET000589,CUST035913,Loan Application Rejected,2024-07-24,5
TICKET000590,CUST054346,Unauthorized Transaction,2024-10-05,4
TICKET000591,CUST054463,Unauthorized Transaction,2025-01-11,3
TICKET000592,CUST041283,KYC Verification Delay,2024-06-26,9
TICKET000593,CUST086534,Delayed Refund,2024-06-18,0
TICKET000594,CUST040430,Card Not Working,2025-04-23,8
TICKET000595,CUST073479,KYC Verification Delay,2024-11-24,5
TICKET000596,CUST023703,Card Not Working,2024-12-27,5
TICKET000597,CUST032882,Poor Customer Service,2025-04-23,1
TICKET000598,CUST003198,Unauthorized Transaction,2024-06-16,9
TICKET000599,CUST018532,ATM Withdrawal Failed,2024-06-30,9
TICKET000600,CUST026425,KYC Verification Delay,2024-08-23,3
TICKET000601,CUST057433,ATM Withdrawal Failed,2024-10-27,9
TICKET000602,CUST070311,Mobile App Issues,2025-02-22,9
TICKET000603,CUST081965,KYC Verification Delay,2024-10-07,0
TICKET000604,CUST095058,Incorrect Charges,2025-03-24,8
TICKET000605,CUST029895,ATM Withdrawal Failed,2025-04-04,10
TICKET000606,CUST032693,Loan Application Rejected,2024-08-13,1
TICKET000607,CUST041830,Loan Application Rejected,2024-06-04,10
TICKET000608,CUST005869,KYC Verification Delay,2025-03-03,10
TICKET000609,CUST053356,Delayed Refund,2025-04-08,6
TICKET000610,CUST007271,Mobile App Issues,2024-12-15,10
TICKET000611,CUST060070,Poor Customer Service,2024-09-16,5
TICKET000612,CUST098385,Loan Application Rejected,2024-06-28,5
TICKET000613,CUST067585,Poor Customer Service,2024-09-18,10
TICKET000614,CUST028665,Card Not Working,2025-03-09,3
TICKET000615,CUST097126,Card Not Working,2024-09-16,4
TICKET000616,CUST049054,Card Not Working,2024-08-25,10
TICKET000617,CUST010784,Account Locked,2025-01-01,2
TICKET000618,CUST038013,ATM Withdrawal Failed,2025-02-02,3
TICKET000619,CUST089208,Card Not Working,2025-01-31,7
TICKET000620,CUST006954,Card Not Working,2024-08-06,7
TICKET000621,CUST031029,KYC Verification Delay,2024-05-22,7
TICKET000622,CUST099411,Loan Application Rejected,2024-08-16,6
TICKET000623,CUST036991,Incorrect Charges,2024-07-13,2
TICKET000624,CUST056251,Account Locked,2024-11-03,7
TICKET000625,CUST000252,Mobile App Issues,2025-03-12,0
TICKET000626,CUST089332,Card Not Working,2024-10-08,7
TICKET000627,CUST070746,Incorrect Charges,2024-12-15,2
TICKET000628,CUST013058,Mobile App Issues,2024-10-04,2
TICKET000629,CUST097358,Incorrect Charges,2024-12-29,4
TICKET000630,CUST034016,ATM Withdrawal Failed,2024-07-13,8
TICKET000631,CUST036503,Incorrect Charges,2024-06-27,2
TICKET000632,CUST060164,Loan Application Rejected,2024-06-14,0
TICKET000633,CUST052730,Delayed Refund,2024-07-29,10
TICKET000634,CUST029548,ATM Withdrawal Failed,2024-11-02,1
TICKET000635,CUST015877,Poor Customer Service,2024-07-16,3
TICKET000636,CUST055675,Delayed Refund,2024-09-26,7
TICKET000637,CUST066099,ATM Withdrawal Failed,2024-05-12,1
TICKET000638,CUST039968,ATM Withdrawal Failed,2025-03-21,2
TICKET000639,CUST099476,Account Locked,2024-05-15,7
TICKET000640,CUST077239,Unauthorized Transaction,2024-11-22,1
TICKET000641,CUST004831,Incorrect Charges,2024-08-09,2
TICKET000642,CUST092285,Mobile App Issues,2024-06-15,1
TICKET000643,CUST014456,Card Not Working,2025-04-06,2
TICKET000644,CUST021998,Mobile App Issues,2024-11-22,10
TICKET000645,CUST013489,Delayed Refund,2025-01-01,5
TICKET000646,CUST051522,Unauthorized Transaction,2024-11-09,1
TICKET000647,CUST041457,Card Not Working,2024-06-18,10
TICKET000648,CUST065886,Delayed Refund,2024-10-03,1
TICKET000649,CUST087435,Card Not Working,2024-12-24,2
TICKET000650,CUST077118,KYC Verification Delay,2024-12-29,9
TICKET000651,CUST078409,Account Locked,2024-12-21,4
TICKET000652,CUST029558,Poor Customer Service,2024-06-02,8
TICKET000653,CUST026023,Account Locked,2024-07-27,2
TICKET000654,CUST015891,Incorrect Charges,2024-12-30,7
TICKET000655,CUST009908,Loan Application Rejected,2024-10-11,3
TICKET000656,CUST051613,Mobile App Issues,2024-12-12,6
TICKET000657,CUST094258,KYC Verification Delay,2024-11-17,5
TICKET000658,CUST016256,Account Locked,2024-12-12,6
TICKET000659,CUST035688,Delayed Refund,2025-04-18,2
TICKET000660,CUST062308,Poor Customer Service,2025-01-22,5
TICKET000661,CUST059002,Delayed Refund,2025-02-25,4
TICKET000662,CUST033636,Loan Application Rejected,2024-06-18,8
TICKET000663,CUST059714,Delayed Refund,2024-12-19,7
TICKET000664,CUST020521,Mobile App Issues,2024-08-18,6
TICKET000665,CUST042086,Delayed Refund,2024-12-02,10
TICKET000666,CUST016635,Incorrect Charges,2025-04-05,0
TICKET000667,CUST028806,Account Locked,2025-03-10,1
TICKET000668,CUST011593,Card Not Working,2024-10-25,2
TICKET000669,CUST069858,Unauthorized Transaction,2024-10-13,9
TICKET000670,CUST059077,Loan Application Rejected,2024-04-24,3
TICKET000671,CUST040837,Account Locked,2024-09-11,3
TICKET000672,CUST082462,Delayed Refund,2025-04-19,2
TICKET000673,CUST016272,Mobile App Issues,2024-06-09,1
TICKET000674,CUST040955,Loan Application Rejected,2024-07-16,2
TICKET000675,CUST032700,Card Not Working,2024-07-27,2
TICKET000676,CUST019606,Mobile App Issues,2024-08-11,10
TICKET000677,CUST016073,Account Locked,2024-12-26,7
TICKET000678,CUST008840,Card Not Working,2025-04-03,10
TICKET000679,CUST086800,Loan Application Rejected,2024-06-18,7
TICKET000680,CUST086492,Mobile App Issues,2025-03-07,1
TICKET000681,CUST075940,KYC Verification Delay,2025-03-27,8
TICKET000682,CUST069229,Delayed Refund,2024-09-14,5
TICKET000683,CUST007010,Mobile App Issues,2024-09-11,3
TICKET000684,CUST025386,Poor Customer Service,2024-10-23,2
TICKET000685,CUST027829,Delayed Refund,2024-10-31,9
TICKET000686,CUST083751,Card Not Working,2024-07-31,4
TICKET000687,CUST040151,Delayed Refund,2025-01-06,3
TICKET000688,CUST063645,KYC Verification Delay,2025-03-03,5
TICKET000689,CUST000269,KYC Verification Delay,2024-04-30,2
TICKET000690,CUST098064,Unauthorized Transaction,2024-10-21,3
TICKET000691,CUST077743,Loan Application Rejected,2025-04-02,10
TICKET000692,CUST036295,ATM Withdrawal Failed,2024-06-28,6
TICKET000693,CUST044145,Card Not Working,2024-05-05,3
TICKET000694,CUST015447,ATM Withdrawal Failed,2025-03-17,0
TICKET000695,CUST013308,Mobile App Issues,2024-06-09,7
TICKET000696,CUST027561,KYC Verification Delay,2024-12-12,7
TICKET000697,CUST066593,Unauthorized Transaction,2024-09-04,3
TICKET000698,CUST027049,Mobile App Issues,2025-03-22,1
TICKET000699,CUST077694,Card Not Working,2024-11-02,3
TICKET000700,CUST045515,Mobile App Issues,2024-06-02,5
TICKET000701,CUST057682,Unauthorized Transaction,2024-07-20,1
TICKET000702,CUST089454,Poor Customer Service,2024-11-12,5
TICKET000703,CUST035357,Account Locked,2024-06-22,9
TICKET000704,CUST057891,Account Locked,2025-03-14,5
TICKET000705,CUST099250,Unauthorized Transaction,2025-04-03,9
TICKET000706,CUST029296,Loan Application Rejected,2025-02-27,10
TICKET000707,CUST059692,Delayed Refund,2025-04-23,3
TICKET000708,CUST021121,ATM Withdrawal Failed,2025-03-28,7
TICKET000709,CUST056408,Delayed Refund,2024-10-02,5
TICKET000710,CUST056472,Incorrect Charges,2024-06-09,1
TICKET000711,CUST048418,Incorrect Charges,2025-02-09,5
TICKET000712,CUST057110,ATM Withdrawal Failed,2025-04-19,8
TICKET000713,CUST028388,Loan Application Rejected,2024-11-18,0
TICKET000714,CUST063689,Delayed Refund,2024-07-03,4
TICKET000715,CUST093863,Account Locked,2024-06-10,3
TICKET000716,CUST087358,Card Not Working,2024-12-23,9
TICKET000717,CUST021072,ATM Withdrawal Failed,2024-12-09,4
TICKET000718,CUST013401,Mobile App Issues,2024-12-02,0
TICKET000719,CUST068306,Delayed Refund,2024-06-21,7
TICKET000720,CUST024820,Incorrect Charges,2024-07-02,9
TICKET000721,CUST067354,KYC Verification Delay,2025-01-23,1
TICKET000722,CUST017333,Loan Application Rejected,2024-08-25,1
TICKET000723,CUST046630,ATM Withdrawal Failed,2024-06-21,6
TICKET000724,CUST097904,Card Not Working,2024-09-02,8
TICKET000725,CUST051898,Account Locked,2025-04-13,4
TICKET000726,CUST035419,Unauthorized Transaction,2024-12-01,5
TICKET000727,CUST090582,ATM Withdrawal Failed,2025-04-20,1
TICKET000728,CUST008835,Poor Customer Service,2024-06-05,5
TICKET000729,CUST003738,Account Locked,2024-06-13,5
TICKET000730,CUST083536,KYC Verification Delay,2025-01-31,6
TICKET000731,CUST072021,Delayed Refund,2025-02-01,8
TICKET000732,CUST001695,Card Not Working,2024-07-04,1
TICKET000733,CUST078212,Mobile App Issues,2024-06-09,1
TICKET000734,CUST071150,ATM Withdrawal Failed,2024-05-25,9
TICKET000735,CUST084917,KYC Verification Delay,2024-10-03,3
TICKET000736,CUST058294,Unauthorized Transaction,2024-07-17,6
TICKET000737,CUST011723,Poor Customer Service,2025-01-29,9
TICKET000738,CUST035960,Poor Customer Service,2025-04-22,3
TICKET000739,CUST054765,Loan Application Rejected,2024-12-02,5
TICKET000740,CUST028927,Card Not Working,2024-09-24,4
TICKET000741,CUST033448,Unauthorized Transaction,2025-03-11,5
TICKET000742,CUST097353,Unauthorized Transaction,2024-11-17,9
TICKET000743,CUST036378,Unauthorized Transaction,2024-10-16,9
TICKET000744,CUST074334,Poor Customer Service,2024-12-29,3
TICKET000745,CUST042688,Loan Application Rejected,2024-06-08,4
TICKET000746,CUST036010,Card Not Working,2025-04-02,9
TICKET000747,CUST002604,Delayed Refund,2025-03-12,6
TICKET000748,CUST048055,KYC Verification Delay,2025-04-06,7
TICKET000749,CUST042395,Mobile App Issues,2025-03-20,4
TICKET000750,CUST021501,Mobile App Issues,2025-04-08,4
TICKET000751,CUST029072,ATM Withdrawal Failed,2024-10-12,6
TICKET000752,CUST000963,Unauthorized Transaction,2025-02-19,0
TICKET000753,CUST091902,Incorrect Charges,2025-01-12,3
TICKET000754,CUST074005,Mobile App Issues,2025-01-16,2
TICKET000755,CUST003934,Poor Customer Service,2025-03-24,5
TICKET000756,CUST095516,Card Not Working,2025-03-16,10
TICKET000757,CUST082999,Mobile App Issues,2024-10-02,1
TICKET000758,CUST045142,Mobile App Issues,2024-11-17,10
TICKET000759,CUST030343,ATM Withdrawal Failed,2025-03-24,7
TICKET000760,CUST091282,Mobile App Issues,2024-12-08,10
TICKET000761,CUST044548,Account Locked,2024-06-11,10
TICKET000762,CUST052654,Unauthorized Transaction,2024-07-19,0
TICKET000763,CUST026991,Card Not Working,2025-02-05,6
TICKET000764,CUST023618,Incorrect Charges,2025-03-13,8
TICKET000765,CUST026894,Poor Customer Service,2024-09-10,1
TICKET000766,CUST073463,Mobile App Issues,2024-11-22,2
TICKET000767,CUST035267,Loan Application Rejected,2024-05-25,10
TICKET000768,CUST082941,Delayed Refund,2024-07-01,0
TICKET000769,CUST090520,Mobile App Issues,2025-01-06,5
TICKET000770,CUST082238,Card Not Working,2024-09-21,10
TICKET000771,CUST002533,Delayed Refund,2024-10-11,9
TICKET000772,CUST047868,KYC Verification Delay,2025-01-18,3
TICKET000773,CUST094752,Incorrect Charges,2024-07-25,4
TICKET000774,CUST060304,Mobile App Issues,2024-11-28,5
TICKET000775,CUST020817,Mobile App Issues,2024-08-07,10
TICKET000776,CUST038099,ATM Withdrawal Failed,2024-09-09,4
TICKET000777,CUST058417,Poor Customer Service,2024-05-26,0
TICKET000778,CUST028916,Mobile App Issues,2024-10-26,5
TICKET000779,CUST064878,Mobile App Issues,2025-03-31,4
TICKET000780,CUST027989,Poor Customer Service,2024-10-03,7
TICKET000781,CUST074182,Account Locked,2024-09-08,8
TICKET000782,CUST090085,Incorrect Charges,2024-10-26,6
TICKET000783,CUST097844,ATM Withdrawal Failed,2025-02-14,2
TICKET000784,CUST066992,KYC Verification Delay,2024-04-30,4
TICKET000785,CUST064554,Account Locked,2025-04-18,3
TICKET000786,CUST043159,KYC Verification Delay,2024-09-19,5
TICKET000787,CUST091061,Unauthorized Transaction,2024-09-17,5
