customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,total_cost
CUST009454,Loan Against Deposit,768000,2024-11-25,Qb ewctl jm ozmibtg ixxzmkqibml qn bpib gwcz ditcijtm nmmljiks qa apizml eqbp bpm jzwilmz uiviomumvb bmiu,170,922600.0
CUST069998,Education Loan,635000,2024-08-22,Tqk U ime ftuzwuzs iq oagxp fdk ftmf zqi bullm bxmoq qhqdkazq wqqbe dqoayyqzpuzs,265,763000.0
CUST012349,Home Loan,676000,2024-06-12,Pa dvbsk il nylhasf hwwyljphalk pm aoha aol wyvqlja klspclyhislz hyl zbitpaalk if aol bwjvtpun klhkspul,336,812200.0
CUST050922,Auto Loan,802000,2024-10-22,L zrxog olnh wr lqirup brx wkdw wkhuh duh qr shqglqj lwhpv ehiruh wkh forvxuh ri wklv skdvh,204,963400.0
CUST079885,Top-Up Loan,691000,2024-07-26,Rz nzmdjpngt izzy oj rz xjpgy nkziy v gvut Npiyvt epno wdibz-rvoxcdib jgy ncjrn,292,830200.0
CUST079765,Top-Up Loan,162000,2024-12-03,B phnew ebdx mh bgyhkf rhn matm max niwtmxw ihebvr znbwxebgxl atox uxxg wblmkbunmxw mh tee wxitkmfxgml,162,195400.0
CUST076908,Personal Loan,229000,2024-11-09,Hs vntkc ad fqdzskx zooqdbhzsdc he sgzs sgd oqnidbs cdkhudqzakdr zqd rtalhssdc ax sgd tobnlhmf cdzckhmd,186,275800.0
CUST092997,Education Loan,467000,2025-01-08,Iextlx xglnkx matm matm max lvaxwnexw mbfxebgx yhk max ikhcxvm kxftbgl ngvatgzxw,126,561400.0
CUST038717,Medical Loan,528000,2024-05-22,Xi ldjas qt vgtpian peegtrxpits xu iwpi iwt egdytri staxktgpqath pgt hjqbxiits qn iwt jerdbxcv stpsaxct,357,634600.0
CUST071895,Travel Loan,295000,2024-11-08,Vrkgyk ktyaxk zngz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,187,355000.0
CUST084570,Home Loan,692000,2024-09-16,Sd gyevn lo qbokdvi kzzbomskdon sp drkd dro zbytomd novsfobklvoc kbo celwsddon li dro ezmywsxq noknvsxo,240,831400.0
CUST082639,Education Loan,69000,2024-07-17,Gur erdhrfgrq qbphzragf unir orra cercnerq naq gung lbhe pbzzragf ner vapbecbengrq vagb gur svany irefvba bs gur nterrzrag,301,83800.0
CUST005161,Education Loan,778000,2024-11-09,Go cobsyecvi xoon dy go myevn dbi drkd xog zsjjk zvkmo ofobiyxo uoozc bomywwoxnsxq,186,934600.0
CUST071117,Medical Loan,896000,2025-04-06,Jfyumy xi hin bymcnuny ni lyuwb ion nbun nby ojxunyx jifcws aocxyfchym bupy vyyh xcmnlcvonyx ni uff xyjulngyhnm,38,1076200.0
CUST050521,Personal Loan,412000,2025-04-15,Iq eqduagexk zqqp fa iq oagxp otqow agf ftmf zqi yahuq kag yqzfuazqp xmef yazft,29,495400.0
CUST049667,Medical Loan,790000,2024-08-29,Ocz mzlpznozy yjxphzion cvqz wzzi kmzkvmzy viy ocvo ocz mzqdnzy xjiomvxo ozmhn vmz mzqdzrzy viy vxxzkozy,258,949000.0
CUST077152,Top-Up Loan,878000,2024-09-23,Uc ypc yuygrgle wmsp amldgpkyrgml rfyr wmsp amkkclrq ypc glampnmpyrcb glrm rfc dglyj tcpqgml md rfc yepcckclr,233,1054600.0
CUST021493,Travel Loan,141000,2024-09-20,Kgzvnz yj ijo czndovoz oj mzvxc jpo ocvo oczmz vmz ij kziydib dozhn wzajmz ocz xgjnpmz ja ocdn kcvnz,236,170200.0
CUST004596,Auto Loan,838000,2025-02-18,Jxqda oek veh oekh qjjudjyed jxqj mu cqydjqyd efud secckdysqjyed tkhydw jxu ycfbucudjqjyed fuhyet,85,1006600.0
CUST005399,Auto Loan,806000,2025-01-10,Qy mbiofx ulluhay u gyyncha nbun nby mwbyxofyx ncgyfchy zil nby jlidywn lyguchm ohwbuhayx,124,968200.0
CUST044768,Business Loan,216000,2025-02-14,Sdbc fjwcnm cx bjh fn lxdum bynwm j ujih Bdwmjh sdbc krwpn-fjclqrwp xum bqxfb,89,260200.0
CUST052039,Travel Loan,199000,2025-03-08,Znlor jr pna cyna fbzrguvat jr pbhyq tb sbe n uvxr vs gur jrngure fgnlf tbbq,67,239800.0
CUST083221,Personal Loan,889000,2025-02-11,U iagxp xuwq fa uzrady kag ftmf ftq gbpmfqp baxuok sgupqxuzqe tmhq nqqz puefdungfqp fa mxx pqbmdfyqzfe,92,1067800.0
CUST067011,Loan Against Deposit,85000,2024-06-08,Eua ynuarj jklotozkre puot ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,340,103000.0
CUST055551,Top-Up Loan,189000,2024-09-15,P mpuhssf nva aptl av dl jvbsk zahya dvyrpun vu aoha wyvqlja pklh dl qvrlk hivba lhysply,241,227800.0
CUST055119,Business Loan,480000,2025-01-14,Gr umsjb zc epcyrjw ynnpcagyrcb gd rfyr rfc gltmgac bcrygjq ypc amppcarjw pcdjcarcb gl wmsp pcampbq,120,577000.0
CUST051307,Education Loan,792000,2025-04-03,S kw gbsdsxq dy pyvvyg ez drkd dro eznkdon zyvsmi qesnovsxoc rkfo loox nscdbsledon dy kvv nozkbdwoxdc,41,951400.0
CUST021105,Credit Card Loan,550000,2024-10-01,Oz ngy hkkt cge zuu rutm yotik ck iuarj yvktj g rgfe Yatjge payz hotmk-cgzinotm urj ynucy,225,661000.0
CUST076469,Auto Loan,857000,2024-10-25,Ymj wjvzjxyji ithzrjsyx mfaj gjjs uwjufwji fsi ymfy ymj nsatnhj ijyfnqx fwj htwwjhyqd wjkqjhyji ns dtzw wjhtwix,201,1029400.0
CUST023581,Education Loan,828000,2024-05-07,R jv farcrwp cx oxuuxf dy cqjc juu lxvyurjwln anzdranvnwcb qjen knnw bdllnbboduuh vnc,372,1194520.0
CUST031123,Travel Loan,758000,2024-10-18,Aomps ks qob dzob gcashvwbu ks qcizr ufop rwbbsf gcashwas hvwg kssy obr qohqv id dfcdsfzm,208,910600.0
CUST087135,Loan Against Deposit,909000,2025-03-12,Oek ixekbt tuvydyjubo zeyd mu sekbt ifudt q bqpo Ikdtqo zkij rydwu-mqjsxydw ebt ixemi,63,1091800.0
CUST040078,Personal Loan,299000,2024-09-18,Ow sjw sosalafy qgmj ugfxajeslagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,238,359800.0
CUST030068,Top-Up Loan,312000,2024-11-06,Xlmromrk ai wlsyph ai gsyph kvef hmrriv wsqixmqi xlmw aiio erh gexgl yt tvstivpc,189,375400.0
CUST067052,Personal Loan,812000,2025-04-19,Cqn anzdnbcnm mxldvnwcb qjen knnw yanyjanm jwm cqjc cqn anerbnm lxwcajlc cnavb jan anernfnm jwm jllnycnm,25,975400.0
CUST021686,Business Loan,264000,2024-06-14,Dtz xmtzqi ijknsnyjqd otns bj htzqi ywd ymfy sjb uneef uqfhj jajwdtsj pjjux wjhtrrjsinsl,334,317800.0
CUST019170,Personal Loan,865000,2025-02-20,Fcw G uyq rfgligle uc amsjb qnclb y jyxw Qslbyw hsqr zglec-uyrafgle mjb qfmuq,83,1039000.0
CUST023681,Loan Against Deposit,454000,2025-03-05,Bmkl osflwv lg ksq ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,70,545800.0
CUST001677,Education Loan,770000,2024-11-09,Qnh R fjb cqrwtrwp fn lxdum cah cqjc wnf yriij yujln nenahxwn tnnyb anlxvvnwmrwp,186,925000.0
CUST028619,Education Loan,446000,2025-04-21,Ai wivmsywpc riih xs ai gsyph xvc xlex ria tmdde tpegi izivcsri oiitw vigsqqirhmrk,23,536200.0
CUST003163,Loan Against Deposit,45000,2024-10-31,E bejwhhu ckp peia pk sa ykqhz ck kj w olkjpwjakqo nkwz pnel sepdkqp iqyd lhwjjejc,195,55000.0
CUST038567,Top-Up Loan,369000,2024-06-05,Itrs vzmsdc sn rzx vd bntkc gzmf nts ax sgd adzbg adenqd hs fdsr bnkcdq zfzhm,343,443800.0
CUST004532,Medical Loan,840000,2024-08-18,Drkxu iye pyb iyeb kddoxdsyx drkd drobo kbo xy zoxnsxq sdowc lopybo dro mvycebo yp drsc zrkco,269,1009000.0
CUST077358,Top-Up Loan,654000,2024-05-21,B phnew ebdx mh bgyhkf rhn matm tee vhfiebtgvx kxjnbkxfxgml atox uxxg lnvvxllyneer fxm,358,785800.0
CUST088359,Travel Loan,803000,2025-03-18,G yk upgrgle rm dmjjmu sn rfyr yjj amknjgylac pcosgpckclrq fytc zccl qsaacqqdsjjw kcr,57,964600.0
CUST085034,Medical Loan,228000,2025-04-23,Hp lcp lhltetyr jzfc nzyqtcxletzy esle esp dnspofwpo etxpwtyp qzc esp aczupne cpxltyd fynslyrpo,21,274600.0
CUST031193,Business Loan,696000,2024-12-15,Jxydaydw mu ixekbt mu sekbt jho jxqj dum fyppq fbqsu uluhoedu auufi huseccudtydw,150,836200.0
CUST098073,Home Loan,213000,2024-06-27,Uf tme nqqz imk faa xazs euzoq iq oagxp tmzs agf nk ftq nqmot nqradq uf sqfe oaxpqd msmuz,321,256600.0
CUST049540,Top-Up Loan,621000,2024-11-13,Lzsfc qgm xgj qgmj sllwflagf lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,182,746200.0
CUST034274,Auto Loan,304000,2024-05-16,W twbozzm uch hwas hc ks qcizr ghofh kcfywbu cb hvoh dfcxsqh wrso ks xcysr opcih sofzwsf,363,365800.0
CUST085530,Travel Loan,452000,2025-03-21,Hp dpctzfdwj yppo ez hp nzfwo rclm otyypc dzxpetxp estd hppv lyo nlens fa aczapcwj,54,543400.0
CUST042155,Loan Against Deposit,938000,2024-11-14,Sohdvh gr qrw khvlwdwh wr uhdfk rxw wkdw zh pdlqwdlq rshq frppxqlfdwlrq gxulqj wkh lpsohphqwdwlrq shulrg,181,1126600.0
CUST055718,Education Loan,185000,2024-08-22,A ogmdv dacw lg afxgje qgm lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,265,223000.0
CUST047889,Home Loan,349000,2024-05-17,B ybgteer zhm mbfx mh px vhnew uhhd mbvdxml yhk matm vhgvxkm atiixgbgz gxqm fhgma,362,419800.0
CUST095019,Business Loan,999000,2025-01-07,F cfkxiiv dlq qfjb ql tb zlria dl lk x pmlkqxkblrp olxa qofm tfqelrq jrze mixkkfkd,127,1199800.0
CUST004221,Education Loan,19000,2024-12-11,Wslhzl kv uva olzpahal av ylhjo vba aoha aolyl hyl uv wlukpun paltz ilmvyl aol jsvzbyl vm aopz wohzl,154,23800.0
CUST028006,Medical Loan,761000,2024-05-05,Ocadg yg ecp rncp uqogvjkpi yg eqwnf ejgem qwv vjcv pgy oqxkg aqw ogpvkqpgf ncuv oqpvj,374,1098040.0
CUST053155,Loan Against Deposit,338000,2024-10-15,Fqop swjpaz pk owu sa ykqhz olajz w hwvu Oqjzwu fqop xejca-swpydejc khz odkso,211,406600.0
CUST006328,Travel Loan,227000,2025-04-17,Rc fxdum kn jfnbxvn ro fn lxdum lqnlt xdc cqjc wnf vxern hxd vnwcrxwnm ujbc vxwcq,27,273400.0
CUST042367,Home Loan,631000,2024-09-12,Xnt rgntkc cdehmhsdkx inhm vd bntkc rodmc z kzyx Rtmczx itrs ahmfd-vzsbghmf nkc rgnvr,244,758200.0
CUST055958,Top-Up Loan,486000,2024-05-27,X pb lgxixcv id udaadl je iwpi ndjg rdbbtcih pgt xcrdgedgpits xcid iwt uxcpa ktghxdc du iwt pvgttbtci,352,584200.0
CUST078401,Auto Loan,447000,2025-02-26,Ck ykxouayre tkkj zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,77,537400.0
CUST053810,Education Loan,841000,2025-03-22,Vjkpmkpi yg ujqwnf yg eqwnf iq qp c urqpvcpgqwu tqcf vtkr ykvjqwv owej rncppkpi,53,1010200.0
CUST062429,Business Loan,925000,2024-06-02,Kag etagxp pqruzufqxk vauz iq oagxp naaw fuowqfe rad ftmf oazoqdf tmbbqzuzs zqjf yazft,346,1111000.0
CUST079923,Credit Card Loan,525000,2024-08-04,Xuo Y mqi jxydaydw mu sekbt xqdw ekj ro jxu ruqsx ruvehu yj wuji sebtuh qwqyd,283,631000.0
CUST074588,Auto Loan,318000,2025-04-23,Bys C qum nbchecha qy wiofx nls nbun hyq jcttu jfuwy ypylsihy eyyjm lywiggyhxcha,21,382600.0
CUST058748,Home Loan,107000,2024-06-04,Hvtwz rz xvi kgvi njhzocdib rz xjpgy nkziy v gvut Npiyvt epno wdibz-rvoxcdib jgy ncjrn,344,129400.0
CUST064348,Travel Loan,958000,2024-12-24,Domn quhnyx ni mus qy wiofx nls nbun hyq jcttu jfuwy ypylsihy eyyjm lywiggyhxcha,141,1150600.0
CUST097647,Education Loan,764000,2024-07-06,Gcvrjv vejliv kyrk kyrk pfli mrclrscv wvvusrtb zj jyrivu nzky kyv sifruvi drerxvdvek kvrd,312,917800.0
CUST045586,Loan Against Deposit,384000,2024-11-20,Csy wlsyph hijmrmxipc nsmr ai gsyph kvef hmrriv wsqixmqi xlmw aiio erh gexgl yt tvstivpc,175,461800.0
CUST003343,Loan Against Deposit,644000,2024-12-27,Ai evi eaemxmrk csyv gsrjmvqexmsr xlex csyv zepyefpi jiihfego mw wlevih amxl xli fvsehiv qerekiqirx xieq,138,773800.0
CUST090331,Auto Loan,134000,2024-04-23,Bpqvsqvo em apwctl em kwctl kpmks wcb bpib vme uwdqm gwc umvbqwvml tiab uwvbp,386,195160.0
CUST028793,Business Loan,271000,2025-03-09,Gwc apwctl lmnqvqbmtg rwqv em kwctl bzg bpib vme xqhhi xtikm mdmzgwvm smmxa zmkwuumvlqvo,66,326200.0
CUST066542,Credit Card Loan,124000,2025-01-18,Fcw G uyq rfgligle uc amsjb em dmp y fgic gd rfc ucyrfcp qrywq emmb,116,149800.0
CUST013187,Personal Loan,610000,2024-12-31,Fq exp ybbk txv qll ilkd pfkzb tb zlria doxy afkkbo pljbqfjb qefp tbbh xka zxqze rm molmboiv,134,733000.0
CUST029942,Loan Against Deposit,143000,2024-08-02,Uf tme nqqz imk faa xazs euzoq iq oagxp efmdf iadwuzs az ftmf bdavqof upqm iq vawqp mnagf qmdxuqd,285,172600.0
CUST049969,Personal Loan,380000,2024-11-19,Sla tl ruvd pm dl jvbsk nyhi kpuuly zvtlaptl aopz dllr huk jhajo bw wyvwlysf,176,457000.0
CUST011248,Medical Loan,894000,2024-09-24,Kyreb pfl wfi pfli rkkvekzfe kyrk pfli mrclrscv wvvusrtb zj jyrivu nzky kyv sifruvi drerxvdvek kvrd,232,1073800.0
CUST015777,Home Loan,481000,2025-02-22,Te sld mppy hlj ezz wzyr dtynp hp nzfwo delce hzcvtyr zy esle aczupne topl hp uzvpo lmzfe plcwtpc,81,578200.0
CUST025779,Business Loan,959000,2024-05-21,Zxcsan ati bt zcdl iwpi iwt xckdxrt stipxah pgt rdggtrian gtuatrits xc ndjg gtrdgsh,358,1151800.0
CUST082239,Top-Up Loan,639000,2025-01-27,Xigh kobhsr hc gom ks qcizr pccy hwqyshg tcf hvoh qcbqsfh voddsbwbu bslh acbhv,107,767800.0
CUST040114,Medical Loan,244000,2024-05-18,Lw zrxog eh juhdwob dssuhfldwhg li wkdw wkh surmhfw gholyhudeohv duh vxeplwwhg eb wkh xsfrplqj ghdgolqh,361,293800.0
CUST050109,Business Loan,346000,2024-09-22,Tb pelria xooxkdb x jbbqfkd qexq vlro sxirxyib cbbayxzh fp pexoba tfqe qeb yolxabo jxkxdbjbkq qbxj,234,416200.0
CUST095466,Loan Against Deposit,124000,2025-01-23,Yunjbn mx wxc qnbrcjcn cx anjlq xdc cqjc cqn blqnmdunm crvnurwn oxa cqn yaxsnlc anvjrwb dwlqjwpnm,111,149800.0
CUST014886,Travel Loan,211000,2024-06-09,Jfyumy xi hin bymcnuny ni lyuwb ion nbun siol wiggyhnm uly chwiljilunyx chni nby zchuf pylmcih iz nby ualyygyhn,339,254200.0
CUST016365,Education Loan,873000,2024-09-21,Ymnspnsl bj xmtzqi bj htzqi ywd ymfy sjb uneef uqfhj jajwdtsj pjjux wjhtrrjsinsl,235,1048600.0
CUST028055,Business Loan,64000,2024-06-24,Iwxczxcv lt hwdjas lt rdjas wpcv dji qn iwt qtprw qtudgt xi vtih rdastg pvpxc,324,77800.0
CUST076525,Education Loan,469000,2025-04-17,Xi wph qttc lpn idd adcv hxcrt lt rdjas ign iwpi ctl exoop eaprt tktgndct ztteh gtrdbbtcsxcv,27,563800.0
CUST086889,Credit Card Loan,432000,2024-07-31,Ju ibt cffo xbz upp mpoh tjodf xf dpvme usz uibu ofx qjaab qmbdf fwfszpof lffqt sfdpnnfoejoh,287,519400.0
CUST032604,Medical Loan,221000,2025-04-01,Sgehk ck igt vrgt yuskznotm ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,43,266200.0
CUST065981,Medical Loan,929000,2024-11-28,Vd zqd zvzhshmf xntq bnmehqlzshnm sgzs sgd toczsdc onkhbx fthcdkhmdr gzud addm chrsqhatsdc sn zkk cdozqsldmsr,167,1115800.0
CUST035027,Travel Loan,154000,2024-05-04,Wuzpxk xqf yq wzai ftmf ftqdq mdq za bqzpuzs ufqye nqradq ftq oxaegdq ar ftue btmeq,375,223960.0
CUST073835,Education Loan,360000,2024-10-29,K co ytkvkpi vq hqnnqy wr vjcv aqwt xcnwcdng hggfdcem ku ujctgf ykvj vjg dtqcfgt ocpcigogpv vgco,197,433000.0
CUST069073,Personal Loan,992000,2024-10-02,Ndj hwdjas stuxcxitan ydxc lt rdjas wpcv dji qn iwt qtprw qtudgt xi vtih rdastg pvpxc,224,1191400.0
CUST009893,Auto Loan,327000,2025-03-28,X uxcpaan vdi ixbt id lt rdjas hipgi ldgzxcv dc iwpi egdytri xstp lt ydzts pqdji tpgaxtg,47,393400.0
CUST093986,Business Loan,361000,2024-11-21,Dzsogs sbgifs hvoh hvoh hvs dfcxsqh rszwjsfopzsg ofs gipawhhsr pm hvs idqcawbu rsorzwbs,174,434200.0
CUST069765,Auto Loan,580000,2024-04-23,Nywx aerxih xs wec ai gsyph ks jsv e lmoi mj xli aiexliv wxecw kssh,386,837400.0
CUST092494,Education Loan,598000,2025-04-14,B ybgteer zhm mbfx mh px vhnew uhhd mbvdxml yhk matm vhgvxkm atiixgbgz gxqm fhgma,30,718600.0
CUST050955,Credit Card Loan,909000,2024-12-01,Px tkx tptbmbgz rhnk vhgybkftmbhg matm rhnk vhffxgml tkx bgvhkihktmxw bgmh max ybgte oxklbhg hy max tzkxxfxgm,164,1091800.0
CUST084849,Home Loan,771000,2024-06-19,K hkpcnna iqv vkog vq yg eqwnf jcpi qwv da vjg dgcej dghqtg kv igvu eqnfgt cickp,329,926200.0
CUST014133,Travel Loan,1000000,2024-09-21,Hs gzr addm vzx snn knmf rhmbd vd bntkc rszqs vnqjhmf nm sgzs oqnidbs hcdz vd injdc zants dzqkhdq,235,1201000.0
CUST039778,Travel Loan,921000,2024-07-13,Ebv F txp qefkhfkd tb zlria yllh qfzhbqp clo qexq zlkzboq exmmbkfkd kbuq jlkqe,305,1106200.0
CUST020696,Business Loan,365000,2025-04-04,Wh vog pssb kom hcc zcbu gwbqs ks qcizr qvsqy cih hvoh bsk acjws mci asbhwcbsr zogh acbhv,40,439000.0
CUST097504,Medical Loan,731000,2024-06-24,Sio mbiofx xyzchcnyfs dich qy wiofx ai ih u mjihnuhyiom liux nlcj qcnbion gowb jfuhhcha,324,878200.0
CUST042838,Top-Up Loan,740000,2025-03-15,Mu ixekbt qhhqdwu q cuujydw jxqj jxu kftqjut febyso wkytubydui xqlu ruud tyijhyrkjut je qbb tufqhjcudji,60,889000.0
CUST033810,Business Loan,545000,2024-08-02,Dro boaeocdon nymewoxdc rkfo loox zbozkbon kxn drkd kvv mywzvskxmo boaesbowoxdc rkfo loox cemmoccpevvi wod,285,655000.0
CUST043355,Medical Loan,465000,2025-01-06,Px lahnew tkktgzx t fxxmbgz matm max lvaxwnexw mbfxebgx yhk max ikhcxvm kxftbgl ngvatgzxw,128,559000.0
CUST034671,Personal Loan,692000,2024-07-05,Gunax lbh sbe lbhe nggragvba gung lbhe inyhnoyr srrqonpx vf funerq jvgu gur oebnqre znantrzrag grnz,313,831400.0
CUST043023,Top-Up Loan,346000,2024-12-26,Ocadg yg ecp rncp uqogvjkpi yg eqwnf ejgem qwv vjcv pgy oqxkg aqw ogpvkqpgf ncuv oqpvj,139,416200.0
CUST085581,Travel Loan,484000,2024-06-19,Rfdgj bj hfs uqfs xtrjymnsl bj htzqi lt ktw f mnpj nk ymj bjfymjw xyfdx ltti,329,581800.0
CUST062293,Education Loan,275000,2024-06-28,Al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,320,331000.0
CUST064553,Auto Loan,914000,2024-11-08,X uxcpaan vdi ixbt id lt rdjas vgpq sxcctg hdbtixbt iwxh lttz pcs rpirw je egdetgan,187,1097800.0
CUST054278,Credit Card Loan,901000,2024-08-15,H ehmzkkx fns shld sn vd bntkc fqza chmmdq rnldshld sghr vddj zmc bzsbg to oqnodqkx,272,1082200.0
CUST019524,Travel Loan,32000,2025-03-31,L zrxog olnh wr lqirup brx wkdw brxu frpphqwv duh lqfrusrudwhg lqwr wkh ilqdo yhuvlrq ri wkh djuhhphqw,44,39400.0
CUST009707,Travel Loan,211000,2025-04-15,Uijoljoh xf tipvme xf dpvme difdl pvu uibu ofx npwjf zpv nfoujpofe mbtu npoui,29,254200.0
CUST012415,Loan Against Deposit,809000,2024-06-01,Nbuhe sio zil siol unnyhncih nbun nby jlidywn xyfcpyluvfym uly movgcnnyx vs nby ojwigcha xyuxfchy,347,971800.0
CUST042109,Education Loan,673000,2024-08-31,Rfdgj bj hfs uqfs xtrjymnsl bj htzqi mfsl tzy gd ymj gjfhm gjktwj ny ljyx htqijw flfns,256,808600.0
CUST094466,Education Loan,869000,2024-05-04,Fcw G uyq rfgligle uc amsjb qnclb y jyxw Qslbyw hsqr zglec-uyrafgle mjb qfmuq,375,1253560.0
CUST053972,Top-Up Loan,523000,2025-04-06,A se ojalafy lg xgddgo mh lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,38,628600.0
CUST071174,Home Loan,184000,2024-09-01,Nbuhe sio zil siol unnyhncih nbun nby chpicwy xynucfm uly willywnfs lyzfywnyx ch siol lywilxm,255,221800.0
CUST040222,Medical Loan,436000,2024-06-24,Uc ypc yuygrgle wmsp amldgpkyrgml rfyr wmsp amkkclrq ypc glampnmpyrcb glrm rfc dglyj tcpqgml md rfc yepcckclr,324,524200.0
CUST032145,Education Loan,144000,2025-02-21,Uf iagxp nq miqeayq ur iq oagxp naaw fuowqfe rad ftmf oazoqdf tmbbqzuzs zqjf yazft,82,173800.0
CUST067765,Credit Card Loan,573000,2024-10-06,Fyn gy ehiq cz qy wiofx buha ion vs nby vyuwb vyzily cn aynm wifxyl uauch,220,688600.0
CUST057536,Home Loan,88000,2025-01-01,Jzf dszfwo opqtytepwj uzty hp nzfwo ecj esle yph atkkl awlnp pgpcjzyp vppad cpnzxxpyotyr,133,106600.0
CUST017151,Top-Up Loan,360000,2024-05-19,Zwq A osk lzafcafy ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,360,433000.0
CUST032932,Top-Up Loan,762000,2024-07-01,Nbuhe sio zil siol unnyhncih nbun nby jlidywn xyfcpyluvfym uly movgcnnyx vs nby ojwigcha xyuxfchy,317,915400.0
CUST029847,Top-Up Loan,204000,2024-05-26,Estyvtyr hp dszfwo hp nzfwo rz zy l dazyelypzfd czlo ecta hteszfe xfns awlyytyr,353,245800.0
CUST042674,Auto Loan,238000,2024-09-10,Qb pia jmmv eig bww twvo aqvkm em kwctl ow wv i axwvbivmwca zwil bzqx eqbpwcb uckp xtivvqvo,246,286600.0
CUST003676,Travel Loan,444000,2025-01-23,Zkij mqdjut je iqo mu sekbt we ed q ifedjqdueki heqt jhyf myjxekj cksx fbqddydw,111,533800.0
CUST033596,Top-Up Loan,507000,2025-01-06,P mpuhssf nva aptl av dl jvbsk zahya dvyrpun vu aoha wyvqlja pklh dl qvrlk hivba lhysply,128,609400.0
CUST026813,Auto Loan,496000,2024-05-13,Nv riv rnrzkzex pfli tfewzidrkzfe kyrk kyv lgurkvu gfcztp xlzuvczevj yrmv svve uzjkizslkvu kf rcc uvgrikdvekj,366,716440.0
CUST017158,Medical Loan,511000,2025-01-26,Ftrux px vtg ietg lhfxmabgz px vhnew lmtkm phkdbgz hg matm ikhcxvm bwxt px chdxw tuhnm xtkebxk,108,614200.0
CUST081667,Loan Against Deposit,879000,2025-02-10,Sqvltg tmb um svwe bpib bpm xzwrmkb lmtqdmzijtma izm acjuqbbml jg bpm cxkwuqvo lmiltqvm,93,1055800.0
CUST035870,Home Loan,856000,2024-05-22,Qbza dhualk av zhf dl jvbsk ivvr apjrlaz mvy aoha jvujlya ohwwlupun ulea tvuao,357,1028200.0
CUST012303,Business Loan,506000,2025-01-25,Yunjbn nwbdan cqjc cqjc hxda lxvvnwcb jan rwlxayxajcnm rwcx cqn orwju enabrxw xo cqn jpannvnwc,109,608200.0
CUST085633,Travel Loan,882000,2024-11-29,T lx hctetyr ez qzwwzh fa esle jzfc nzxxpyed lcp tynzcazclepo tyez esp qtylw gpcdtzy zq esp lrcppxpye,166,1059400.0
CUST094119,Business Loan,698000,2024-07-06,Tmb um svwe qn em kwctl ow nwz i pqsm qn bpm emibpmz abiga owwl,312,838600.0
CUST011331,Top-Up Loan,803000,2024-09-19,Rpuksf sla tl ruvd aoha aol wyvqlja klspclyhislz hyl zbitpaalk if aol bwjvtpun klhkspul,237,964600.0
CUST044122,Business Loan,872000,2025-03-12,Okdzrd cn mns gdrhszsd sn qdzbg nts sgzs xntq bnlldmsr zqd hmbnqonqzsdc hmsn sgd ehmzk udqrhnm ne sgd zfqddldms,63,1047400.0
CUST099916,Business Loan,797000,2024-11-05,Yvp Z nrj kyzebzex nv tflcu xf wfi r yzbv zw kyv nvrkyvi jkrpj xffu,190,957400.0
CUST045846,Business Loan,625000,2025-03-25,Uif sfrvftufe epdvnfout ibwf cffo qsfqbsfe boe uibu uif vqebufe qpmjdz hvjefmjoft ibwf cffo ejtusjcvufe up bmm efqbsunfout,50,751000.0
CUST037388,Credit Card Loan,388000,2025-04-02,Qy uly uqucncha siol wihzclguncih nbun siol wiggyhnm uly chwiljilunyx chni nby zchuf pylmcih iz nby ualyygyhn,42,466600.0
CUST068402,Personal Loan,374000,2024-08-20,Cyrnfr qb abg urfvgngr gb ernpu bhg gung nyy pbzcyvnapr erdhverzragf unir orra fhpprffshyyl zrg,267,449800.0
CUST038120,Education Loan,328000,2024-05-15,Jhmckx kds ld jmnv sgzs vd lzhmszhm nodm bnlltmhbzshnm ctqhmf sgd hlokdldmszshnm odqhnc,364,394600.0
CUST090819,Top-Up Loan,374000,2024-10-01,Rngcug gpuwtg vjcv vjcv vjgtg ctg pq rgpfkpi kvgou dghqtg vjg enquwtg qh vjku rjcug,225,449800.0
CUST072787,Education Loan,389000,2025-02-22,A se ojalafy lg xgddgo mh lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,81,467800.0
CUST097906,Business Loan,361000,2025-01-19,Em amzqwcatg vmml bw em kwctl axmvl i tihg Acvlig rcab jqvom-eibkpqvo wtl apwea,115,434200.0
